0	0.125
1	0.177260887936
2	0.209246016444
3	0.179338653115
4	0.179661631094
5	0.15401987956
6	0.235482312974
7	0.282938771977
8	0.154068035395
9	0.163245882774
10	0.219437361828
11	0.17502883892
12	0.177992170019
13	0.187264793187
14	0.400519683958
15	0.17502212806
16	0.280553128348
17	0.160081208646
18	0.188986629665
19	0.173216682082
20	0.143422272051
21	0.341475586021
22	0.144610120183
23	0.271014408619
24	0.242306081498
25	0.195972140855
26	0.127976132738
27	0.172303439195
28	0.143024690005
29	0.163236903382
30	0.231196797506
31	0.181302453113
32	0.130000810995
33	0.133478785789
34	0.193716145616
35	0.12678796819
36	0.125
37	0.125
38	0.193620836598
39	0.141986050589
40	0.198328822917
41	0.289414361718
42	0.200266547033
43	0.135431106449
44	0.177608456132
45	0.209247117802
46	0.169533650625
47	0.134703838166
48	0.130213511154
49	0.215777471851
50	0.204952209381
51	0.192307782575
52	0.283145952486
53	0.125
54	0.212514383077
55	0.150074553695
56	0.200336839699
57	0.214744255458
58	0.293370720755
59	0.164798519669
60	0.129489054954
61	0.150104024568
62	0.17540888207
63	0.153746851266
64	0.13812296072
65	0.265123606002
66	0.158175062315
67	0.22918788733
68	0.177137223866
69	0.340130494369
70	0.277164946409
71	0.165399167622
72	0.318257529108
73	0.292000123123
74	0.202635031364
75	0.200404636633
76	0.252661293508
77	0.14336977405
78	0.192127407033
79	0.197104556628
80	0.228376126375
81	0.225170067454
82	0.223983597653
83	0.140344380931
84	0.18129918939
85	0.330425054541
86	0.162964248341
87	0.137407116719
88	0.149333317472
89	0.163257039
90	0.25535558944
91	0.172508473999
92	0.220065889669
93	0.316846581179
94	0.3117632598
95	0.13990085966
96	0.183131941892
97	0.130727070451
98	0.167233426532
99	0.132482478852
100	0.141622018049
101	0.192958520243
102	0.13869968135
103	0.14639219949
104	0.172693409462
105	0.884041929054
106	0.350549599502
107	0.190826681877
108	0.135541040718
109	0.125
110	0.140044234669
111	0.125
112	0.23039205253
113	0.179172353792
114	0.147843871238
115	0.17792301069
116	0.221154164356
117	0.173900552248
118	0.212633841765
119	0.151709792863
120	0.211351461912
121	0.184169445517
122	0.168137366217
123	0.125
124	0.18833016832
125	0.166221212778
126	0.136876605579
127	0.176670127189
128	0.332397718178
129	0.144784883765
130	0.153451952239
131	0.206479056631
132	0.18430965561
133	0.143431671143
134	0.342850258823
135	0.340630476612
136	0.288136393292
137	0.250751643184
138	0.133872686458
139	0.127517906158
140	0.207373281126
141	0.142699143394
142	0.158691988194
143	0.24906886536
144	0.212057502416
145	0.152605109628
146	0.163281720362
147	0.167359388869
148	0.14708646398
149	0.176992922657
150	0.137847513308
151	0.125517361111
152	0.259298809794
153	0.167696535079
154	0.128198700598
155	0.153993981401
156	0.13690660652
157	0.140078646835
158	0.219391596315
159	0.125680149989
160	0.159829914499
161	0.165644138008
162	0.184217786898
163	0.212376195221
164	0.149140805883
165	0.198524845506
166	0.156013956683
167	0.144370272964
168	0.15887935637
169	0.139249344386
170	0.148840622764
171	0.137720234853
172	0.153777204542
173	0.12704047619
174	0.131053803352
175	0.125
176	0.173878066758
177	0.126824049587
178	0.143999207481
179	0.144073786459
180	0.12606196577
181	0.147956738253
182	0.205803302639
183	0.269592942853
184	0.150255642567
185	0.30449795179
186	0.182568932157
187	0.158543519368
188	0.189940607018
189	0.243621187581
190	0.143393578358
191	0.140127224755
192	0.171953842173
193	0.168303639863
194	0.155771979121
195	0.140424954294
196	0.253189603459
197	0.159120007631
198	0.206883885974
199	0.180102455998
200	0.173155244383
201	0.143107660352
202	0.150947676984
203	0.145851025651
204	0.214113469227
205	0.186203926361
206	0.186768225513
207	0.140356118759
208	0.148538536593
209	0.131026288649
210	0.159249983004
211	0.164403068554
212	0.212925837608
213	0.217260869392
214	0.146670529133
215	0.154076367427
216	0.141381843845
217	0.138703828882
218	0.175379379097
219	0.227565224827
220	0.142281300884
221	0.177616223481
222	0.177193715795
223	0.170549480954
224	0.186530358457
225	0.14067253801
226	0.132476023563
227	0.177403740506
228	0.162709506537
229	0.126189027348
230	0.185323040952
231	0.18453046776
232	0.125
233	0.808554544023
234	0.144539505635
235	0.172118377865
236	0.125
237	0.361549909617
238	0.166321767534
239	0.190116067655
240	0.228155628186
241	0.190538301919
242	0.145033582862
243	0.229716368796
244	0.157357260725
245	0.136417326535
246	0.153850342441
247	0.125
248	0.199154730312
249	0.13152734905
250	0.156154633168
251	0.174780368351
252	0.146170243574
253	0.125
254	0.188206378427
255	0.23964836703
256	0.232554566537
257	0.192234529977
258	0.132073653087
259	0.181337106503
260	0.160743690529
261	0.125
262	0.132507938566
263	0.137615687034
264	0.143536809524
265	0.168162833034
266	0.136432908222
267	0.229850223818
268	0.245899416413
269	0.254876508735
270	0.203380006757
271	0.184203975308
272	0.132566941259
273	0.147672154961
274	0.156839105834
275	0.151980983729
276	0.164518764082
277	0.153810243006
278	0.166989071119
279	0.18333310632
280	0.183646242452
281	0.127194763318
282	0.184909527345
283	0.125555317075
284	0.244301099494
285	0.154907436451
286	0.15398243801
287	0.330780107582
288	0.129584231526
289	0.161325508428
290	0.218180106468
291	0.227400685368
292	0.132935656198
293	0.166917356475
294	0.125
295	0.136193154594
296	0.147478250403
297	0.196292927554
298	0.160399706645
299	0.263019472697
300	0.141316777241
301	0.147066513335
302	0.138987566303
303	0.169193374246
304	0.141349206349
305	0.17255008265
306	0.209909353503
307	0.161799109422
308	0.202820043433
309	0.137799173701
310	0.153727314231
